année,pop_id,cha_id,nombre_employe
1991,pop_2,cha_9,9050
1992,pop_2,cha_9,9071
1993,pop_2,cha_9,8989
1994,pop_2,cha_9,8987
1995,pop_2,cha_9,9056
1996,pop_2,cha_9,9035
1997,pop_2,cha_9,8969
1998,pop_2,cha_9,8938
1999,pop_2,cha_9,8920
2000,pop_2,cha_9,9034
2001,pop_2,cha_9,9058
2002,pop_2,cha_9,8989
2003,pop_2,cha_9,8850
2004,pop_2,cha_9,8792
2005,pop_2,cha_9,8752
2006,pop_2,cha_9,8781
2007,pop_2,cha_9,8828
2008,pop_2,cha_9,8909
2009,pop_2,cha_9,8689
2010,pop_2,cha_9,8586
2011,pop_2,cha_9,8520
2012,pop_2,cha_9,8408
2013,pop_2,cha_9,8268
2014,pop_2,cha_9,8145
2015,pop_2,cha_9,8043
2016,pop_2,cha_9,8051
2017,pop_2,cha_9,8089
2018,pop_2,cha_9,8009
2019,pop_2,cha_9,7977
2020,pop_2,cha_9,7865
1975,pop_5,cha_9,3941
1976,pop_5,cha_9,4095
1977,pop_5,cha_9,4177
1978,pop_5,cha_9,4360
1979,pop_5,cha_9,4481
1980,pop_5,cha_9,4571
1981,pop_5,cha_9,4629
1982,pop_5,cha_9,4669
1983,pop_5,cha_9,4757
1984,pop_5,cha_9,4818
1985,pop_5,cha_9,4871
1986,pop_5,cha_9,4967
1987,pop_5,cha_9,5010
1988,pop_5,cha_9,5084
1989,pop_5,cha_9,5235
1990,pop_5,cha_9,5388
1991,pop_5,cha_9,5536
1992,pop_5,cha_9,5573
1993,pop_5,cha_9,5574
1994,pop_5,cha_9,5530
1995,pop_5,cha_9,5544
1996,pop_5,cha_9,5569
1997,pop_5,cha_9,5413
1998,pop_5,cha_9,5390
1999,pop_5,cha_9,5392
2000,pop_5,cha_9,5511
2001,pop_5,cha_9,5633
2002,pop_5,cha_9,5705
2003,pop_5,cha_9,5619
2004,pop_5,cha_9,5570
2005,pop_5,cha_9,5606
2006,pop_5,cha_9,5663
2007,pop_5,cha_9,5778
2008,pop_5,cha_9,5952
2009,pop_5,cha_9,5832
2010,pop_5,cha_9,5793
2011,pop_5,cha_9,5771
2012,pop_5,cha_9,5754
2013,pop_5,cha_9,5717
2014,pop_5,cha_9,5687
2015,pop_5,cha_9,5722
2016,pop_5,cha_9,5731
2017,pop_5,cha_9,5720
2018,pop_5,cha_9,5832
2019,pop_5,cha_9,5925
2020,pop_5,cha_9,5925
1975,pop_3,cha_9,2765
1976,pop_3,cha_9,2763
1977,pop_3,cha_9,2766
1978,pop_3,cha_9,2779
1979,pop_3,cha_9,2802
1980,pop_3,cha_9,2835
1981,pop_3,cha_9,2804
1982,pop_3,cha_9,2692
1983,pop_3,cha_9,2601
1984,pop_3,cha_9,2507
1985,pop_3,cha_9,2458
1986,pop_3,cha_9,2436
1987,pop_3,cha_9,2347
1988,pop_3,cha_9,2327
1989,pop_3,cha_9,2296
1990,pop_3,cha_9,2290
1991,pop_3,cha_9,2177
1992,pop_3,cha_9,2117
1993,pop_3,cha_9,2083
1994,pop_3,cha_9,2034
1995,pop_3,cha_9,2023
1996,pop_3,cha_9,2082
1997,pop_3,cha_9,2157
1998,pop_3,cha_9,2234
1999,pop_3,cha_9,2351
2000,pop_3,cha_9,2457
2001,pop_3,cha_9,2602
2002,pop_3,cha_9,2719
2003,pop_3,cha_9,2816
2004,pop_3,cha_9,2897
2005,pop_3,cha_9,2940
2006,pop_3,cha_9,2964
2007,pop_3,cha_9,3046
2008,pop_3,cha_9,3106
2009,pop_3,cha_9,3150
2010,pop_3,cha_9,3207
2011,pop_3,cha_9,3291
2012,pop_3,cha_9,3429
2013,pop_3,cha_9,3474
2014,pop_3,cha_9,3498
2015,pop_3,cha_9,3547
2016,pop_3,cha_9,3585
2017,pop_3,cha_9,3656
2018,pop_3,cha_9,3750
2019,pop_3,cha_9,3813
2020,pop_3,cha_9,3857
1975,pop_6,cha_9,1336
1976,pop_6,cha_9,1342
1977,pop_6,cha_9,1348
1978,pop_6,cha_9,1372
1979,pop_6,cha_9,1392
1980,pop_6,cha_9,1418
1981,pop_6,cha_9,1435
1982,pop_6,cha_9,1373
1983,pop_6,cha_9,1297
1984,pop_6,cha_9,1281
1985,pop_6,cha_9,1252
1986,pop_6,cha_9,1236
1987,pop_6,cha_9,1230
1988,pop_6,cha_9,1215
1989,pop_6,cha_9,1230
1990,pop_6,cha_9,1225
1991,pop_6,cha_9,1191
1992,pop_6,cha_9,1165
1993,pop_6,cha_9,1146
1994,pop_6,cha_9,1148
1995,pop_6,cha_9,1177
1996,pop_6,cha_9,1211
1997,pop_6,cha_9,1251
1998,pop_6,cha_9,1313
1999,pop_6,cha_9,1401
2000,pop_6,cha_9,1473
2001,pop_6,cha_9,1540
2002,pop_6,cha_9,1662
2003,pop_6,cha_9,1799
2004,pop_6,cha_9,1875
2005,pop_6,cha_9,1961
2006,pop_6,cha_9,2043
2007,pop_6,cha_9,2078
2008,pop_6,cha_9,2136
2009,pop_6,cha_9,2170
2010,pop_6,cha_9,2235
2011,pop_6,cha_9,2289
2012,pop_6,cha_9,2383
2013,pop_6,cha_9,2408
2014,pop_6,cha_9,2486
2015,pop_6,cha_9,2563
2016,pop_6,cha_9,2627
2017,pop_6,cha_9,2675
2018,pop_6,cha_9,2732
2019,pop_6,cha_9,2791
2020,pop_6,cha_9,2890
1975,pop_1,cha_10,88
1976,pop_1,cha_10,85
1977,pop_1,cha_10,87
1978,pop_1,cha_10,69
1979,pop_1,cha_10,86
1980,pop_1,cha_10,78
1981,pop_1,cha_10,78
1982,pop_1,cha_10,103
1983,pop_1,cha_10,109
1984,pop_1,cha_10,104
1985,pop_1,cha_10,166
1986,pop_1,cha_10,213
1987,pop_1,cha_10,225
1988,pop_1,cha_10,183
1989,pop_1,cha_10,192
1990,pop_1,cha_10,164
1991,pop_1,cha_10,145
1992,pop_1,cha_10,153
1993,pop_1,cha_10,178
1994,pop_1,cha_10,175
1995,pop_1,cha_10,184
1996,pop_1,cha_10,181
1997,pop_1,cha_10,199
1998,pop_1,cha_10,198
1999,pop_1,cha_10,195
2000,pop_1,cha_10,175
2001,pop_1,cha_10,159
2002,pop_1,cha_10,165
2003,pop_1,cha_10,170
2004,pop_1,cha_10,165
2005,pop_1,cha_10,177
2006,pop_1,cha_10,170
2007,pop_1,cha_10,174
2008,pop_1,cha_10,182
2009,pop_1,cha_10,166
2010,pop_1,cha_10,179
2011,pop_1,cha_10,175
2012,pop_1,cha_10,167
2013,pop_1,cha_10,187
2014,pop_1,cha_10,195
2015,pop_1,cha_10,176
2016,pop_1,cha_10,179
2017,pop_1,cha_10,205
2018,pop_1,cha_10,207
2019,pop_1,cha_10,194
2020,pop_1,cha_10,186
1975,pop_4,cha_10,130
1976,pop_4,cha_10,146
1977,pop_4,cha_10,151
1978,pop_4,cha_10,149
1979,pop_4,cha_10,162
1980,pop_4,cha_10,166
1981,pop_4,cha_10,166
1982,pop_4,cha_10,199
1983,pop_4,cha_10,226
1984,pop_4,cha_10,236
1985,pop_4,cha_10,279
1986,pop_4,cha_10,371
1987,pop_4,cha_10,371
1988,pop_4,cha_10,370
1989,pop_4,cha_10,374
1990,pop_4,cha_10,364
1991,pop_4,cha_10,303
1992,pop_4,cha_10,311
1993,pop_4,cha_10,329
1994,pop_4,cha_10,330
1995,pop_4,cha_10,352
1996,pop_4,cha_10,350
1997,pop_4,cha_10,357
1998,pop_4,cha_10,373
1999,pop_4,cha_10,345
2000,pop_4,cha_10,342
2001,pop_4,cha_10,332
2002,pop_4,cha_10,329
2003,pop_4,cha_10,332
2004,pop_4,cha_10,335
2005,pop_4,cha_10,337
2006,pop_4,cha_10,363
2007,pop_4,cha_10,375
2008,pop_4,cha_10,363
2009,pop_4,cha_10,359
2010,pop_4,cha_10,331
2011,pop_4,cha_10,324
2012,pop_4,cha_10,328
2013,pop_4,cha_10,316
2014,pop_4,cha_10,325
2015,pop_4,cha_10,344
2016,pop_4,cha_10,343
2017,pop_4,cha_10,338
2018,pop_4,cha_10,350
2019,pop_4,cha_10,348
2020,pop_4,cha_10,314
1975,pop_2,cha_10,81
1976,pop_2,cha_10,95
1977,pop_2,cha_10,100
1978,pop_2,cha_10,92
1979,pop_2,cha_10,99
1980,pop_2,cha_10,108
1981,pop_2,cha_10,110
1982,pop_2,cha_10,115
1983,pop_2,cha_10,126
1984,pop_2,cha_10,141
1985,pop_2,cha_10,151
1986,pop_2,cha_10,155
1987,pop_2,cha_10,159
1988,pop_2,cha_10,169
1989,pop_2,cha_10,172
1990,pop_2,cha_10,188
1991,pop_2,cha_10,198
1992,pop_2,cha_10,216
1993,pop_2,cha_10,257
1994,pop_2,cha_10,305
1995,pop_2,cha_10,348
1996,pop_2,cha_10,363
1997,pop_2,cha_10,378
1998,pop_2,cha_10,405
1999,pop_2,cha_10,399
2000,pop_2,cha_10,395
2001,pop_2,cha_10,372
2002,pop_2,cha_10,351
2003,pop_2,cha_10,357
2004,pop_2,cha_10,378
2005,pop_2,cha_10,397
2006,pop_2,cha_10,404
2007,pop_2,cha_10,399
2008,pop_2,cha_10,404
2009,pop_2,cha_10,413
2010,pop_2,cha_10,439
2011,pop_2,cha_10,444
2012,pop_2,cha_10,435
2013,pop_2,cha_10,450
2014,pop_2,cha_10,491
2015,pop_2,cha_10,499
2016,pop_2,cha_10,501
2017,pop_2,cha_10,500
2018,pop_2,cha_10,513
2019,pop_2,cha_10,502
2020,pop_2,cha_10,510
1975,pop_5,cha_10,784
1976,pop_5,cha_10,794
1977,pop_5,cha_10,899
1978,pop_5,cha_10,825
1979,pop_5,cha_10,893
1980,pop_5,cha_10,920
1981,pop_5,cha_10,957
1982,pop_5,cha_10,1053
1983,pop_5,cha_10,1135
1984,pop_5,cha_10,1215
1985,pop_5,cha_10,1256
1986,pop_5,cha_10,1335
1987,pop_5,cha_10,1325
1988,pop_5,cha_10,1400
1989,pop_5,cha_10,1433
1990,pop_5,cha_10,1481
1991,pop_5,cha_10,1541
1992,pop_5,cha_10,1665
1993,pop_5,cha_10,1818
1994,pop_5,cha_10,1947
1995,pop_5,cha_10,2075
1996,pop_5,cha_10,2152
1997,pop_5,cha_10,2263
1998,pop_5,cha_10,2345
1999,pop_5,cha_10,2372
2000,pop_5,cha_10,2374
2001,pop_5,cha_10,2336
2002,pop_5,cha_10,2306
2003,pop_5,cha_10,2332
2004,pop_5,cha_10,2377
2005,pop_5,cha_10,2373
2006,pop_5,cha_10,2379
2007,pop_5,cha_10,2404
2008,pop_5,cha_10,2357
2009,pop_5,cha_10,2362
2010,pop_5,cha_10,2383
2011,pop_5,cha_10,2339
2012,pop_5,cha_10,2299
2013,pop_5,cha_10,2350
2014,pop_5,cha_10,2336
2015,pop_5,cha_10,2246
2016,pop_5,cha_10,2199
2017,pop_5,cha_10,2180
2018,pop_5,cha_10,2137
2019,pop_5,cha_10,2066
2020,pop_5,cha_10,1978
1975,pop_3,cha_10,288
1976,pop_3,cha_10,270
1977,pop_3,cha_10,287
1978,pop_3,cha_10,241
1979,pop_3,cha_10,214
1980,pop_3,cha_10,221
1981,pop_3,cha_10,194
1982,pop_3,cha_10,196
1983,pop_3,cha_10,183
1984,pop_3,cha_10,192
1985,pop_3,cha_10,193
1986,pop_3,cha_10,182
1987,pop_3,cha_10,182
1988,pop_3,cha_10,189
1989,pop_3,cha_10,197
1990,pop_3,cha_10,178
1991,pop_3,cha_10,182
1992,pop_3,cha_10,183
1993,pop_3,cha_10,180
1994,pop_3,cha_10,193
1995,pop_3,cha_10,206
1996,pop_3,cha_10,227
1997,pop_3,cha_10,221
1998,pop_3,cha_10,224
1999,pop_3,cha_10,225
2000,pop_3,cha_10,243
2001,pop_3,cha_10,234
2002,pop_3,cha_10,254
2003,pop_3,cha_10,251
2004,pop_3,cha_10,229
2005,pop_3,cha_10,242
2006,pop_3,cha_10,239
2007,pop_3,cha_10,240
2008,pop_3,cha_10,240
2009,pop_3,cha_10,271
2010,pop_3,cha_10,325
2011,pop_3,cha_10,349
2012,pop_3,cha_10,366
2013,pop_3,cha_10,371
2014,pop_3,cha_10,401
2015,pop_3,cha_10,429
2016,pop_3,cha_10,456
2017,pop_3,cha_10,454
2018,pop_3,cha_10,458
2019,pop_3,cha_10,464
2020,pop_3,cha_10,466
1975,pop_6,cha_10,472
1976,pop_6,cha_10,472
1977,pop_6,cha_10,487
1978,pop_6,cha_10,446
1979,pop_6,cha_10,461
1980,pop_6,cha_10,457
1981,pop_6,cha_10,454
1982,pop_6,cha_10,486
1983,pop_6,cha_10,485
1984,pop_6,cha_10,493
1985,pop_6,cha_10,496
1986,pop_6,cha_10,503
1987,pop_6,cha_10,509
1988,pop_6,cha_10,517
1989,pop_6,cha_10,510
1990,pop_6,cha_10,490
1991,pop_6,cha_10,484
1992,pop_6,cha_10,472
1993,pop_6,cha_10,506
1994,pop_6,cha_10,533
1995,pop_6,cha_10,548
1996,pop_6,cha_10,552
1997,pop_6,cha_10,581
1998,pop_6,cha_10,612
1999,pop_6,cha_10,677
2000,pop_6,cha_10,712
2001,pop_6,cha_10,752
2002,pop_6,cha_10,765
2003,pop_6,cha_10,815
2004,pop_6,cha_10,847
2005,pop_6,cha_10,888
2006,pop_6,cha_10,896
2007,pop_6,cha_10,959
2008,pop_6,cha_10,973
2009,pop_6,cha_10,1009
2010,pop_6,cha_10,1044
2011,pop_6,cha_10,1102
2012,pop_6,cha_10,1174
2013,pop_6,cha_10,1207
2014,pop_6,cha_10,1258
2015,pop_6,cha_10,1286
2016,pop_6,cha_10,1321
2017,pop_6,cha_10,1355
2018,pop_6,cha_10,1330
2019,pop_6,cha_10,1328
2020,pop_6,cha_10,1304
